Test_Time Megabytes_per_second
1 4.185979843139648
2 32.26858901977539
5 258.90671730041504
10 1140.187268257141
15 3080.7845878601074
20 7220.035703659058
30 15746.056205749512
50 33321.665568351746
70 46107.417598724365
100 65304.11913204193
150 108612.7220659256
200 163188.154712677
300 238275.546333313
