Test_Time Megabytes_per_second
1 4.185979843139648
2 32.11709976196289
5 270.70234298706055
10 1687.1226596832275
15 4888.849151611328
20 9679.965978622437
30 21291.981965065002
50 38661.27057552338
70 60339.94396495819
100 87660.28551483154
150 147541.34210014343
200 266088.09465408325
300 369159.790060997
