Test_Time Megabytes_per_second
1 222.73008251190186
2 1187.0794916152954
5 4139.564987182617
10 8616.660943031311
15 12914.274974822998
20 16962.752544403076
30 25683.138761520386
50 43232.60748195648
70 373.12521171569824
100 143.98112773895264
150 94.030198097229
200 302.6381883621216
300 45.783979415893555
