Test_Time Megabytes_per_second
1 4.904055595397949
2 418.49201107025146
5 3643.5736894607544
10 7986.645446777344
15 12080.617606163025
20 15726.446962356567
30 23876.84521961212
50 39913.55281352997
70 2129.861807823181
100 23081.30002593994
150 1084.5030488967896
200 342.01068592071533
300 9948.362288475037
