Test_Time Megabytes_per_second
1 2.795431137084961
2 21.030020713806152
5 196.43019676208496
10 987.7109575271606
15 2687.5782680511475
20 5891.311273574829
30 14116.074125289917
50 38692.21622848511
70 64886.10735416412
100 87468.33289337158
150 306638.4564971924
200 349787.3755674362
300 518708.04653549194
