Test_Time Megabytes_per_second
1 4.185979843139648
2 32.26858901977539
5 263.74950408935547
10 1118.3313465118408
15 3113.237946510315
20 7380.494874954224
30 15918.355951309204
50 33036.20019245148
70 47937.82186126709
100 62581.02505493164
150 113636.13900566101
200 143334.70049667358
300 226101.80319023132
